date,precipitation_mm,rain_mm,precipitation_hours,max_wind_speed_kmh,location_name,latitude,longitude,state
2025-04-29,1.4,1.4,5.0,19.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-04-30,0.0,0.0,0.0,22.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-01,0.0,0.0,0.0,17.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-02,0.0,0.0,0.0,21.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-03,0.0,0.0,0.0,21.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-04,0.0,0.0,0.0,22.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-05,0.0,0.0,0.0,22.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-06,0.1,0.1,1.0,19.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-07,0.0,0.0,0.0,17.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-08,0.1,0.1,1.0,18.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-09,0.0,0.0,0.0,17.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-10,0.3,0.3,2.0,14.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-11,0.0,0.0,0.0,16.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-12,0.0,0.0,0.0,17.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-13,0.0,0.0,0.0,17.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-14,0.1,0.1,1.0,13.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-15,0.0,0.0,0.0,14.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-16,25.8,25.8,4.0,13.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-17,24.8,24.8,11.0,16.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-18,39.6,39.6,10.0,13.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-19,15.0,15.0,12.0,11.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-20,10.7,10.7,9.0,10.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-21,0.3,0.3,1.0,12.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-22,0.2,0.2,1.0,19.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-23,1.6,1.6,2.0,20.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-24,0.0,0.0,0.0,24.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-25,0.3,0.3,2.0,26.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-26,1.3,1.3,8.0,24.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-27,0.3,0.3,2.0,17.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-28,0.0,0.0,0.0,23.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-29,0.0,0.0,0.0,21.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-30,0.5,0.5,2.0,22.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-05-31,0.0,0.0,0.0,14.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-01,0.0,0.0,0.0,20.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-02,0.0,0.0,0.0,19.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-03,1.9,1.9,3.0,21.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-04,0.0,0.0,0.0,17.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-05,0.0,0.0,0.0,19.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-06,0.6,0.6,4.0,17.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-07,0.1,0.1,1.0,19.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-08,0.5,0.5,1.0,18.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-09,1.8,1.8,4.0,18.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-10,3.4,3.4,4.0,18.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-11,4.6,4.6,8.0,24.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-12,1.7,1.7,4.0,20.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-13,1.3,1.3,1.0,19.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-14,0.1,0.1,1.0,21.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-15,0.0,0.0,0.0,28.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-16,0.0,0.0,0.0,20.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-17,0.0,0.0,0.0,14.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-18,0.0,0.0,0.0,18.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-19,1.5,1.5,1.0,30.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-20,0.3,0.3,1.0,22.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-21,0.0,0.0,0.0,18.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-22,1.3,1.3,1.0,16.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-23,0.1,0.1,1.0,16.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-24,0.1,0.1,1.0,20.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-25,0.3,0.3,2.0,16.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-26,0.2,0.2,1.0,17.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-27,3.5,3.5,1.0,18.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-28,0.6,0.6,1.0,17.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-29,0.0,0.0,0.0,17.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-06-30,0.0,0.0,0.0,16.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-01,0.0,0.0,0.0,16.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-02,4.9,4.9,1.0,17.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-03,1.7,1.7,4.0,15.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-04,0.0,0.0,0.0,17.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-05,0.1,0.1,1.0,18.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-06,0.1,0.1,1.0,26.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-07,0.2,0.2,1.0,23.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-08,0.0,0.0,0.0,19.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-09,0.0,0.0,0.0,18.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-10,0.1,0.1,1.0,18.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-11,4.9,4.9,3.0,15.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-12,0.2,0.2,1.0,23.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-13,1.9,1.9,3.0,17.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-14,0.8,0.8,3.0,18.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-15,2.3,2.3,2.0,23.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-16,5.7,5.7,4.0,21.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-17,2.3,2.3,5.0,15.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-18,15.0,15.0,4.0,14.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-19,6.0,6.0,5.0,18.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-20,0.0,0.0,0.0,19.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-21,8.2,8.2,6.0,16.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-22,0.2,0.2,1.0,20.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-23,0.7,0.7,3.0,18.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-24,5.3,5.3,2.0,22.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-25,0.2,0.2,1.0,20.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-26,1.0,1.0,3.0,24.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-27,3.8,3.8,5.0,24.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-28,0.0,0.0,0.0,20.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-29,0.4,0.4,3.0,19.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-30,1.2,1.2,4.0,20.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-07-31,1.2,1.2,4.0,16.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-01,0.6,0.6,2.0,20.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-02,1.9,1.9,7.0,21.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-03,2.8,2.8,5.0,18.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-04,29.3,29.3,11.0,15.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-05,8.6,8.6,6.0,16.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-06,0.2,0.2,1.0,16.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-07,12.9,12.9,10.0,17.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-08,12.0,12.0,7.0,12.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-09,8.1,8.1,12.0,16.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-10,17.3,17.3,13.0,13.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-11,3.3,3.3,8.0,14.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-12,0.8,0.8,2.0,19.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-13,0.8,0.8,3.0,16.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-14,0.1,0.1,1.0,13.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-15,9.7,9.7,3.0,17.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-16,0.0,0.0,0.0,16.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-17,1.0,1.0,4.0,14.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-18,0.4,0.4,4.0,19.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-19,0.0,0.0,0.0,16.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-20,0.2,0.2,2.0,14.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-21,0.0,0.0,0.0,14.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-22,4.3,4.3,4.0,15.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-23,0.5,0.5,1.0,13.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-24,0.0,0.0,0.0,15.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-25,0.0,0.0,0.0,17.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-26,0.0,0.0,0.0,17.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-27,2.0,2.0,2.0,16.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-28,0.0,0.0,0.0,16.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-29,0.7,0.7,5.0,22.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-30,2.1,2.1,2.0,22.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-08-31,1.4,1.4,3.0,18.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-01,0.5,0.5,2.0,18.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-02,0.4,0.4,1.0,17.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-03,17.2,17.2,5.0,23.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-04,1.5,1.5,3.0,19.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-05,10.9,10.9,2.0,21.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-06,0.1,0.1,1.0,14.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-07,5.1,5.1,5.0,12.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-08,13.6,13.6,5.0,12.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-09,12.3,12.3,5.0,16.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-10,3.8,3.8,2.0,20.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-11,10.6,10.6,3.0,16.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-12,0.2,0.2,2.0,12.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-13,4.4,4.4,5.0,22.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-14,0.1,0.1,1.0,18.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-15,0.1,0.1,1.0,19.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-16,6.8,6.8,7.0,16.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-17,16.7,16.7,10.0,15.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-18,14.3,14.3,9.0,15.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-19,6.0,6.0,7.0,15.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-20,15.4,15.4,7.0,18.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-21,5.3,5.3,8.0,11.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-22,12.5,12.5,6.0,16.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-23,3.1,3.1,6.0,16.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-24,5.1,5.1,4.0,15.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-25,9.6,9.6,10.0,24.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-26,0.0,0.0,0.0,21.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-27,0.1,0.1,1.0,15.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-28,0.0,0.0,0.0,17.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-29,0.0,0.0,0.0,16.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-09-30,0.0,0.0,0.0,19.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-01,0.0,0.0,0.0,17.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-02,0.1,0.1,1.0,17.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-03,1.2,1.2,5.0,20.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-04,16.4,16.4,7.0,14.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-05,3.6,3.6,3.0,18.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-06,0.4,0.4,3.0,10.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-07,1.7,1.7,6.0,10.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-08,0.3,0.3,1.0,12.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-09,3.7,3.7,6.0,17.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-10,31.6,31.6,10.0,12.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-11,15.9,15.9,9.0,10.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-12,1.0,1.0,5.0,10.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-13,7.4,7.4,10.0,10.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-14,9.0,9.0,13.0,17.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-15,33.9,33.9,23.0,17.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-16,20.5,20.5,20.0,16.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-17,27.6,27.6,18.0,17.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-18,10.2,10.2,21.0,14.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-19,22.4,22.4,18.0,14.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-20,17.2,17.2,23.0,17.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-21,42.0,42.0,24.0,19.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-22,43.4,43.4,17.0,15.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-23,18.7,18.7,8.0,11.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-24,6.3,6.3,8.0,14.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-25,10.2,10.2,13.0,11.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-26,0.1,0.1,1.0,11.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-27,10.1,10.1,20.0,18.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-28,5.1,5.1,10.0,17.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-29,0.3,0.3,2.0,16.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-30,0.1,0.1,1.0,13.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-10-31,0.0,0.0,0.0,11.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-01,0.0,0.0,0.0,15.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-02,0.0,0.0,0.0,12.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-03,1.3,1.3,3.0,12.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-04,0.0,0.0,0.0,14.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-05,10.9,10.9,8.0,12.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-06,16.6,16.6,9.0,15.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-07,0.4,0.4,4.0,10.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-08,0.1,0.1,1.0,16.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-09,0.9,0.9,3.0,17.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-10,0.5,0.5,2.0,16.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-11,1.3,1.3,7.0,18.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-12,1.6,1.6,4.0,20.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-13,1.7,1.7,10.0,21.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-14,0.7,0.7,5.0,23.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-15,1.9,1.9,8.0,22.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-16,22.1,22.1,20.0,21.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-17,40.5,40.5,22.0,24.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-18,15.3,15.3,21.0,17.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-19,4.4,4.4,13.0,25.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-20,3.9,3.9,6.0,25.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-21,13.0,13.0,16.0,16.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-22,20.6,20.6,19.0,21.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-23,41.0,41.0,21.0,23.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-24,16.1,16.1,16.0,18.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-25,0.9,0.9,8.0,26.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-26,1.1,1.1,5.0,28.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-27,0.7,0.7,4.0,30.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-28,1.7,1.7,4.0,31.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-29,102.3,102.3,24.0,32.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-11-30,42.5,42.5,20.0,30.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-01,0.8,0.8,4.0,22.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-02,50.4,50.4,20.0,21.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-03,28.5,28.5,15.0,22.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-04,8.3,8.3,17.0,23.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-05,9.4,9.4,18.0,25.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-06,4.1,4.1,12.0,20.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-07,0.5,0.5,5.0,24.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-08,0.0,0.0,0.0,22.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-09,0.3,0.3,2.0,25.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-10,0.0,0.0,0.0,23.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-11,0.5,0.5,3.0,25.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-12,0.0,0.0,0.0,24.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-13,0.0,0.0,0.0,20.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-14,0.0,0.0,0.0,20.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-15,0.0,0.0,0.0,26.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-16,10.4,10.4,20.0,22.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-17,2.9,2.9,10.0,27.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-18,0.0,0.0,0.0,22.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-19,0.0,0.0,0.0,20.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-20,0.0,0.0,0.0,13.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-21,0.0,0.0,0.0,18.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-22,0.0,0.0,0.0,16.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-23,0.0,0.0,0.0,18.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-24,0.0,0.0,0.0,18.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-25,0.9,0.9,7.0,21.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-26,1.1,1.1,8.0,22.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-27,0.1,0.1,1.0,20.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-28,0.1,0.1,1.0,21.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-29,0.2,0.2,2.0,22.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-30,0.0,0.0,0.0,20.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2025-12-31,2.5,2.5,9.0,16.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2026-01-01,3.4,3.4,5.0,18.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2026-01-02,1.1,1.1,4.0,19.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2026-01-03,0.1,0.1,1.0,20.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2026-01-04,0.0,0.0,0.0,24.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2026-01-05,0.1,0.1,1.0,27.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
2026-01-06,0.0,0.0,0.0,28.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu
