rainfall_mm,river_level_m,soil_moisture,wind_speed_kmph,temperature_c,population_density,elevation_m,infrastructure_vulnerability,road_accessibility,distance_to_water_body,primary_disaster,secondary_disaster,severity
278.7,1.07,0.75,40.8,26.8,2142.0,1412.0,0.29,0.1,8.61,Landslide Trigger,Landslide,High
138.1,1.32,0.75,28.8,21.5,7298.0,668.6,0.22,0.36,14.06,Landslide Trigger,Landslide,High
187.2,1.57,0.66,26.3,26.8,2451.0,2105.0,0.89,0.89,9.12,Landslide Trigger,Landslide,High
14.5,0.75,0.1,28.7,41.6,7108.0,36.2,0.83,0.37,3.43,Extreme Heat,Fire,Critical
71.3,2.58,0.55,17.8,17.3,2662.0,982.5,0.15,0.94,9.69,Earthquake,Landslide,Low
19.5,1.19,0.41,21.1,23.8,3111.0,1709.6,0.7,0.07,10.82,Earthquake,Landslide,Medium
238.3,10.46,0.41,28.2,29.1,12875.0,289.0,0.23,0.11,3.72,Heavy Rain,Flood,Critical
262.0,8.45,0.58,108.8,31.2,155.0,296.7,0.48,0.82,3.26,Cyclone,Infrastructure Failure,Medium
271.9,9.15,0.83,115.1,26.9,2572.0,311.1,0.13,0.88,8.9,Cyclone,Flood,Medium
200.3,5.77,0.77,40.3,20.5,761.0,671.2,0.42,0.71,2.39,Heavy Rain,Flood,High
14.5,2.12,0.33,9.9,35.0,5734.0,510.8,0.65,0.92,8.68,Extreme Heat,Fire,High
98.8,5.39,0.6,82.7,28.5,1542.0,180.1,0.07,0.52,5.42,Cyclone,Infrastructure Failure,Medium
160.6,2.51,0.58,22.5,22.7,3873.0,114.2,0.62,0.77,4.11,Heavy Rain,Flood,Medium
199.2,7.17,0.87,29.2,26.4,4670.0,353.3,0.21,0.35,3.4,Heavy Rain,Flood,High
17.9,1.76,0.27,22.4,31.0,14463.0,1741.2,0.58,0.41,7.93,Earthquake,Fire,High
325.7,9.07,0.83,18.8,23.6,3781.0,690.8,0.58,0.81,4.08,Heavy Rain,Flood,High
108.3,4.45,0.56,46.1,24.2,1814.0,485.7,0.16,0.43,10.46,Landslide Trigger,Landslide,Medium
82.4,4.82,0.53,130.1,30.5,8657.0,244.8,0.67,0.08,0.37,Cyclone,Infrastructure Failure,Critical
251.1,3.1,0.65,104.3,26.6,351.0,356.4,0.9,0.88,5.3,Cyclone,Infrastructure Failure,High
54.8,2.14,0.2,28.7,16.5,658.0,197.5,0.06,0.43,11.21,Earthquake,Fire,Low
2.1,0.82,0.07,12.2,44.0,2360.0,731.9,0.08,0.11,12.41,Extreme Heat,Fire,High
99.5,5.85,0.74,117.5,26.3,1547.0,51.7,0.71,0.51,9.39,Cyclone,Infrastructure Failure,High
59.1,3.68,0.61,21.1,25.2,2059.0,621.2,0.16,0.44,18.78,Earthquake,Landslide,Low
10.2,2.26,0.43,15.1,16.4,5942.0,2078.5,0.38,0.73,15.69,Earthquake,Landslide,Medium
210.2,4.31,0.47,25.5,19.7,1962.0,798.6,0.46,0.32,0.49,Heavy Rain,Flood,High
177.1,1.9,0.86,30.0,22.3,5881.0,1831.3,0.6,0.4,13.45,Landslide Trigger,Landslide,Critical
7.5,2.04,0.31,8.6,39.4,1392.0,703.0,0.42,0.59,11.93,Extreme Heat,Fire,High
80.0,2.23,0.25,9.9,15.8,835.0,1251.5,0.68,0.72,11.35,Earthquake,Fire,Medium
102.2,3.06,0.96,31.8,24.7,4789.0,1305.5,0.65,0.82,12.11,Landslide Trigger,Landslide,High
265.4,4.48,0.61,32.9,24.6,268.0,1701.8,0.66,0.28,3.49,Landslide Trigger,Landslide,High
7.5,1.99,0.22,7.9,36.6,2767.0,213.0,0.5,0.23,7.93,Extreme Heat,Fire,High
1.0,0.84,0.35,21.4,46.1,4025.0,766.9,0.22,0.67,13.76,Extreme Heat,Fire,High
21.8,3.41,0.19,28.2,17.0,3500.0,1944.6,0.49,0.38,6.78,Earthquake,Fire,Medium
51.6,3.82,0.17,32.6,27.2,2143.0,1785.7,0.83,0.42,8.29,Earthquake,Fire,High
42.8,0.57,0.23,24.3,29.3,1986.0,1302.6,0.37,0.5,3.72,Earthquake,Fire,Medium
13.1,2.05,0.08,36.2,40.6,3655.0,674.6,0.26,0.44,5.22,Extreme Heat,Fire,High
55.6,3.86,0.45,20.8,19.2,3177.0,556.6,0.18,0.9,0.33,Heavy Rain,Flood,Medium
263.9,2.35,0.78,16.3,27.0,1442.0,1446.0,0.12,0.4,1.61,Landslide Trigger,Landslide,High
200.8,3.82,0.68,20.4,17.4,565.0,600.3,0.59,0.36,12.3,Landslide Trigger,Landslide,High
124.6,8.26,0.67,28.0,25.1,2720.0,398.1,0.65,0.07,2.5,Heavy Rain,Flood,High
7.0,0.62,0.11,24.6,46.1,1838.0,796.9,0.57,0.18,3.61,Extreme Heat,Fire,High
302.6,9.2,0.92,10.4,20.6,7294.0,663.5,0.1,0.59,5.4,Heavy Rain,Flood,High
183.6,1.79,0.61,117.9,24.1,2121.0,113.0,0.82,0.36,7.72,Cyclone,Infrastructure Failure,High
4.0,2.47,0.32,6.0,44.8,1123.0,117.1,0.29,0.79,2.63,Extreme Heat,Fire,Medium
284.5,11.33,0.81,28.8,26.4,4689.0,799.6,0.89,0.15,5.71,Heavy Rain,Flood,Critical
10.6,2.2,0.34,12.4,41.1,3036.0,618.9,0.28,0.35,7.69,Extreme Heat,Fire,High
6.6,1.56,0.18,22.3,38.2,798.0,159.9,0.57,0.76,3.09,Extreme Heat,Fire,High
75.7,2.37,0.75,89.0,32.5,1194.0,287.2,0.52,0.12,3.99,Cyclone,Infrastructure Failure,High
88.8,4.08,0.85,33.1,18.1,2388.0,542.1,0.24,0.55,3.45,Heavy Rain,Flood,Medium
373.1,3.16,0.56,20.9,21.0,7909.0,309.2,0.23,0.54,6.56,Heavy Rain,Flood,High
51.0,2.33,0.37,10.8,24.8,4715.0,912.6,0.17,0.13,16.12,Earthquake,Fire,Medium
258.0,4.21,0.89,17.6,21.4,429.0,1478.9,0.27,0.42,13.05,Landslide Trigger,Landslide,High
69.3,3.79,0.65,33.8,15.1,1473.0,152.6,0.8,0.85,3.8,Earthquake,Infrastructure Failure,Medium
111.7,8.08,0.93,30.9,19.2,2858.0,371.7,0.44,0.07,3.07,Heavy Rain,Flood,High
79.5,2.4,0.39,33.6,18.1,1067.0,456.9,0.77,0.29,16.35,Earthquake,Infrastructure Failure,Medium
39.0,5.64,0.42,132.0,29.1,738.0,369.8,0.77,0.63,9.42,Cyclone,Infrastructure Failure,High
10.0,2.16,0.22,21.3,42.9,3168.0,282.2,0.26,0.12,6.2,Extreme Heat,Fire,High
50.2,7.97,0.61,43.9,22.5,3465.0,393.9,0.37,0.92,3.32,Heavy Rain,Flood,Medium
14.0,2.2,0.33,20.7,41.5,7183.0,673.0,0.69,0.95,18.01,Extreme Heat,Fire,High
124.1,8.16,0.72,125.7,25.6,889.0,315.3,0.61,0.4,10.81,Cyclone,Infrastructure Failure,High
277.5,3.87,0.61,32.2,23.2,8666.0,552.2,0.82,0.11,9.45,Landslide Trigger,Landslide,Critical
298.2,7.09,0.4,61.2,23.9,949.0,336.1,0.73,0.58,0.36,Cyclone,Flood,High
62.6,3.11,0.18,31.8,19.5,691.0,1239.8,0.93,0.49,13.24,Earthquake,Fire,Medium
53.8,6.62,0.77,46.5,21.4,1100.0,2069.5,0.47,0.12,1.46,Landslide Trigger,Landslide,High
282.9,6.04,0.56,10.2,26.6,2758.0,668.7,0.25,0.61,3.22,Heavy Rain,Flood,High
42.9,3.93,0.8,56.3,19.3,8476.0,1930.4,0.41,0.34,9.37,Landslide Trigger,Landslide,High
71.0,0.67,0.22,7.5,31.9,2020.0,72.8,0.05,0.41,17.37,Earthquake,Fire,Medium
111.6,8.12,0.79,31.9,18.5,4177.0,528.3,0.8,0.23,6.75,Heavy Rain,Flood,High
270.0,4.08,0.31,140.1,32.4,1028.0,263.9,0.47,0.86,2.85,Cyclone,Infrastructure Failure,Medium
2.2,2.15,0.14,33.3,46.9,5286.0,396.2,0.53,0.67,10.4,Extreme Heat,Fire,High
255.5,3.88,0.89,18.8,29.2,1172.0,208.0,0.34,0.33,5.9,Heavy Rain,Flood,High
59.8,2.45,0.59,14.2,28.8,1738.0,1668.8,0.48,0.37,3.88,Earthquake,Landslide,Medium
117.0,6.99,0.43,127.4,32.3,329.0,228.3,0.83,0.31,7.38,Cyclone,Infrastructure Failure,High
49.2,3.93,0.45,26.7,23.9,214.0,179.8,0.68,0.07,16.15,Earthquake,Infrastructure Failure,Medium
334.6,3.92,0.7,36.9,23.5,1294.0,279.2,0.44,0.37,3.8,Heavy Rain,Flood,High
175.9,2.43,0.95,37.5,16.7,171.0,1354.1,0.66,0.54,13.13,Landslide Trigger,Landslide,High
80.7,5.9,0.67,28.2,25.6,3281.0,1677.1,0.72,0.8,13.58,Landslide Trigger,Landslide,Medium
53.1,5.66,0.78,18.1,21.1,2630.0,564.9,0.91,0.21,11.3,Landslide Trigger,Landslide,High
9.1,0.92,0.23,30.3,44.1,357.0,737.3,0.36,0.67,21.63,Extreme Heat,Fire,High
214.5,4.22,0.72,28.3,22.7,186.0,649.7,0.1,0.82,3.32,Heavy Rain,Flood,Medium
14.4,1.88,0.16,37.9,43.3,1625.0,763.0,0.48,0.22,19.61,Extreme Heat,Fire,High
146.4,9.5,0.92,42.6,23.6,1601.0,78.3,0.47,0.6,0.55,Heavy Rain,Flood,High
52.1,11.41,0.61,48.2,24.4,4059.0,113.0,0.52,0.51,6.4,Heavy Rain,Flood,High
53.6,6.75,0.85,68.9,24.9,3496.0,361.4,0.53,0.59,3.48,Cyclone,Infrastructure Failure,Medium
142.3,3.9,0.33,130.7,30.2,994.0,269.9,0.07,0.78,7.76,Cyclone,Infrastructure Failure,Low
7.4,1.11,0.08,7.2,38.9,7366.0,728.2,0.88,0.87,23.13,Extreme Heat,Fire,Critical
42.2,1.27,0.55,11.4,20.3,1343.0,551.5,0.19,0.46,10.78,Earthquake,Landslide,Low
266.0,6.06,0.83,78.6,23.8,3554.0,232.4,0.77,0.73,5.61,Cyclone,Infrastructure Failure,High
360.9,6.08,0.52,34.8,19.3,1716.0,238.2,0.15,0.08,1.74,Heavy Rain,Flood,High
197.6,4.66,0.83,44.7,15.6,6024.0,982.2,0.72,0.23,2.81,Landslide Trigger,Landslide,High
122.2,9.23,0.66,136.1,24.9,3805.0,88.0,0.66,0.55,9.43,Cyclone,Infrastructure Failure,High
182.2,7.39,0.46,93.5,31.6,3981.0,127.0,0.95,0.44,6.6,Cyclone,Infrastructure Failure,High
191.3,10.08,0.87,42.9,23.6,6786.0,265.9,0.85,0.15,4.91,Heavy Rain,Flood,Critical
6.4,1.43,0.34,28.7,39.7,423.0,42.9,0.8,0.73,15.0,Extreme Heat,Fire,High
36.8,2.0,0.6,13.7,20.0,5598.0,2069.3,0.23,0.18,16.38,Earthquake,Landslide,Medium
58.6,4.63,0.85,20.8,26.7,13169.0,209.0,0.27,0.39,3.22,Heavy Rain,Disease Outbreak,High
149.4,3.49,0.68,27.0,26.3,205.0,655.9,0.61,0.1,4.4,Heavy Rain,Disease Outbreak,High
49.3,2.9,0.25,29.6,33.2,2927.0,1798.1,0.87,0.34,6.8,Earthquake,Fire,High
65.6,0.53,0.15,27.8,30.2,501.0,1746.3,0.26,0.86,18.67,Earthquake,Fire,Medium
108.5,8.64,0.71,13.7,21.4,4034.0,421.1,0.61,0.5,6.83,Heavy Rain,Flood,High
111.7,1.72,0.69,16.3,17.0,245.0,1265.0,0.58,0.54,6.86,Landslide Trigger,Landslide,High
75.8,10.99,0.46,48.5,18.0,4638.0,707.0,0.38,0.71,0.26,Heavy Rain,Flood,High
138.5,2.07,0.76,66.8,32.1,4208.0,25.1,0.4,0.25,5.8,Cyclone,Infrastructure Failure,High
222.2,5.71,0.92,31.9,21.1,4549.0,1126.3,0.36,0.44,4.6,Landslide Trigger,Landslide,High
139.0,7.2,0.85,123.3,27.2,300.0,312.8,0.14,0.08,7.73,Cyclone,Infrastructure Failure,Medium
36.5,3.39,0.31,16.5,33.2,1093.0,1849.3,0.16,0.06,13.64,Earthquake,Fire,Medium
58.9,3.84,0.63,66.1,23.5,3161.0,76.5,0.55,0.28,7.62,Cyclone,Infrastructure Failure,High
172.5,3.37,0.53,50.4,29.8,3394.0,521.7,0.08,0.95,7.34,Heavy Rain,Flood,Medium
63.7,5.1,0.62,32.6,23.0,1403.0,1273.0,0.36,0.91,4.51,Landslide Trigger,Landslide,Medium
245.6,5.17,0.42,137.0,23.7,6894.0,88.1,0.17,0.16,4.46,Cyclone,Infrastructure Failure,High
158.6,2.66,0.76,35.3,20.1,5607.0,623.9,0.85,0.26,2.97,Landslide Trigger,Landslide,High
87.4,2.98,0.75,42.2,22.5,8864.0,546.9,0.11,0.22,5.73,Heavy Rain,Disease Outbreak,High
72.6,10.31,0.86,35.9,19.0,2733.0,225.9,0.28,0.12,2.45,Heavy Rain,Flood,High
291.2,5.19,0.66,15.7,27.6,2289.0,456.8,0.9,0.85,7.22,Heavy Rain,Flood,High
46.1,3.77,0.31,16.0,15.9,4852.0,1316.8,0.18,0.45,14.72,Earthquake,Landslide,Medium
77.8,6.8,0.39,145.9,24.5,2063.0,120.1,0.07,0.5,10.23,Cyclone,Infrastructure Failure,Medium
60.3,6.91,0.77,26.5,21.9,8403.0,553.7,0.84,0.36,12.2,Landslide Trigger,Landslide,High
118.0,1.78,0.69,110.8,27.1,131.0,363.5,0.12,0.25,2.1,Cyclone,Infrastructure Failure,Medium
48.0,4.02,0.64,23.1,24.5,1475.0,808.9,0.51,0.89,10.63,Landslide Trigger,Landslide,Medium
62.3,7.0,0.9,36.5,21.3,7187.0,324.2,0.09,0.11,5.47,Heavy Rain,Disease Outbreak,High
118.0,2.4,0.62,25.0,16.7,598.0,661.2,0.23,0.27,14.08,Landslide Trigger,Landslide,Medium
14.0,2.01,0.29,8.7,45.7,2844.0,379.2,0.79,0.75,8.04,Extreme Heat,Fire,High
13.3,2.36,0.12,19.8,34.2,6425.0,793.8,0.35,0.38,5.56,Extreme Heat,Fire,High
0.6,1.15,0.32,5.9,39.7,706.0,47.6,0.28,0.84,10.53,Extreme Heat,Fire,Medium
6.5,1.05,0.23,10.0,37.6,3737.0,500.7,0.49,0.74,7.46,Extreme Heat,Fire,High
75.9,0.91,0.32,14.6,18.0,2220.0,1792.2,0.53,0.1,15.44,Earthquake,Landslide,Medium
233.3,9.62,0.73,21.9,26.0,2239.0,295.6,0.39,0.7,4.4,Heavy Rain,Flood,High
341.7,2.55,0.94,33.0,26.4,5865.0,685.9,0.21,0.19,3.79,Heavy Rain,Flood,High
197.8,6.22,0.91,44.0,21.4,1333.0,1062.8,0.72,0.53,14.72,Landslide Trigger,Landslide,High
48.7,1.88,0.63,22.2,33.8,4142.0,66.3,0.72,0.86,11.88,Earthquake,Fire,Medium
0.1,0.5,0.19,6.0,47.6,302.0,215.4,0.52,0.39,12.87,Extreme Heat,Fire,High
42.1,4.18,0.53,154.0,24.3,5125.0,220.2,0.94,0.92,11.85,Cyclone,Infrastructure Failure,High
211.5,8.77,0.46,29.9,27.7,4482.0,409.2,0.28,0.84,5.65,Heavy Rain,Flood,High
201.7,4.39,0.9,28.8,27.0,5412.0,442.9,0.58,0.4,3.12,Heavy Rain,Flood,High
8.8,3.63,0.17,30.9,22.2,626.0,1424.6,0.56,0.74,18.52,Earthquake,Fire,Medium
234.5,5.71,0.67,132.0,31.3,18000.0,305.9,0.44,0.07,4.31,Cyclone,Infrastructure Failure,Critical
169.7,3.65,0.47,22.7,18.6,827.0,553.9,0.13,0.11,0.68,Heavy Rain,Flood,Medium
102.3,6.08,0.88,143.2,31.6,354.0,74.5,0.75,0.11,3.25,Cyclone,Infrastructure Failure,Critical
233.7,4.73,0.54,54.6,27.1,6654.0,671.2,0.63,0.9,4.62,Heavy Rain,Flood,High
22.5,2.58,0.5,16.8,32.6,1685.0,2156.6,0.47,0.82,10.38,Earthquake,Landslide,Medium
263.0,2.9,0.71,10.8,27.3,5229.0,269.4,0.09,0.19,3.83,Heavy Rain,Flood,High
6.0,0.96,0.15,39.9,45.6,1434.0,797.8,0.32,0.26,23.55,Extreme Heat,Fire,High
254.1,6.94,0.44,95.8,27.6,1633.0,213.6,0.87,0.45,10.68,Cyclone,Infrastructure Failure,High
231.5,8.94,0.84,65.4,24.3,3377.0,193.4,0.9,0.15,5.24,Cyclone,Infrastructure Failure,Critical
199.1,4.23,0.92,53.4,23.7,3922.0,92.2,0.37,0.85,6.3,Heavy Rain,Flood,High
372.0,7.52,0.73,23.4,25.0,323.0,357.3,0.28,0.23,2.49,Heavy Rain,Flood,High
176.4,6.31,0.67,96.9,26.6,14193.0,334.5,0.45,0.63,5.77,Cyclone,Infrastructure Failure,High
43.6,6.73,0.81,149.5,33.0,2017.0,116.5,0.56,0.19,6.95,Cyclone,Infrastructure Failure,High
68.5,3.68,0.37,13.4,17.8,7789.0,1520.1,0.65,0.63,6.93,Earthquake,Fire,Medium
234.6,2.91,0.94,38.3,29.9,285.0,434.5,0.62,0.74,5.71,Heavy Rain,Flood,High
62.3,3.2,0.26,34.3,34.9,1193.0,212.5,0.67,0.35,18.79,Earthquake,Fire,Medium
272.3,1.61,0.73,34.3,18.6,4136.0,1691.1,0.93,0.77,2.83,Landslide Trigger,Landslide,High
12.9,1.22,0.15,23.1,34.6,7566.0,851.9,0.13,0.79,5.31,Extreme Heat,Fire,High
100.1,2.84,0.82,22.6,26.6,8709.0,448.5,0.46,0.71,0.96,Heavy Rain,Disease Outbreak,High
165.3,6.33,0.48,79.0,28.0,3673.0,178.9,0.67,0.09,4.74,Cyclone,Infrastructure Failure,High
161.8,6.21,0.46,20.6,18.6,393.0,797.0,0.07,0.7,5.92,Heavy Rain,Flood,Medium
194.9,9.58,0.94,37.0,20.2,2878.0,627.9,0.66,0.35,7.65,Heavy Rain,Flood,High
131.6,5.41,0.93,43.3,25.1,2530.0,743.3,0.21,0.62,3.97,Landslide Trigger,Landslide,High
146.2,9.62,0.87,30.9,20.2,3218.0,521.0,0.08,0.07,7.94,Heavy Rain,Flood,High
116.5,3.07,0.79,140.3,24.8,7748.0,133.6,0.5,0.64,2.91,Cyclone,Infrastructure Failure,High
33.2,2.71,0.34,15.2,27.7,618.0,1320.8,0.38,0.42,6.58,Earthquake,Fire,Medium
9.4,2.33,0.06,13.5,36.7,4278.0,462.0,0.27,0.59,11.88,Extreme Heat,Fire,High
70.7,3.69,0.63,28.2,33.1,121.0,554.2,0.69,0.89,4.75,Earthquake,Fire,Medium
111.7,8.23,0.83,51.7,25.8,1478.0,776.5,0.54,0.4,2.82,Heavy Rain,Flood,High
30.4,7.35,0.75,131.0,25.8,152.0,211.3,0.56,0.16,4.38,Cyclone,Infrastructure Failure,High
51.6,7.54,0.31,151.1,27.7,2903.0,393.3,0.36,0.81,0.79,Cyclone,Infrastructure Failure,High
169.2,4.84,0.9,26.9,18.2,1039.0,318.3,0.44,0.1,5.27,Heavy Rain,Flood,High
188.8,7.55,0.55,99.9,23.0,2203.0,84.8,0.53,0.9,1.94,Cyclone,Infrastructure Failure,Medium
74.2,7.9,0.71,33.2,28.5,3670.0,172.4,0.36,0.07,0.42,Heavy Rain,Flood,High
133.0,5.28,0.76,17.8,23.0,11772.0,391.2,0.09,0.91,3.73,Heavy Rain,Disease Outbreak,Medium
187.1,7.87,0.56,103.1,31.7,811.0,358.9,0.5,0.86,2.94,Cyclone,Flood,Medium
156.4,8.37,0.81,45.0,24.8,3124.0,327.9,0.71,0.36,7.74,Heavy Rain,Flood,High
53.6,1.4,0.27,26.4,25.4,3022.0,1519.0,0.45,0.59,6.12,Earthquake,Fire,Medium
23.3,3.0,0.55,12.8,21.0,3997.0,1471.5,0.66,0.4,14.22,Earthquake,Landslide,Medium
5.9,1.01,0.1,29.2,35.3,6335.0,845.3,0.87,0.42,21.01,Extreme Heat,Fire,Critical
329.4,3.92,0.41,45.3,18.9,4581.0,790.9,0.27,0.66,5.43,Heavy Rain,Flood,High
64.3,10.04,0.5,41.4,20.7,694.0,64.1,0.71,0.26,3.9,Heavy Rain,Flood,High
163.0,7.61,0.57,27.0,27.8,1374.0,151.6,0.43,0.54,0.75,Heavy Rain,Flood,High
29.8,3.26,0.17,18.0,22.6,2385.0,1442.3,0.94,0.32,19.36,Earthquake,Fire,High
0.5,0.83,0.17,16.1,35.4,519.0,400.7,0.32,0.85,9.78,Extreme Heat,Fire,Medium
149.7,8.93,0.75,29.2,20.9,1482.0,301.5,0.24,0.15,4.78,Heavy Rain,Flood,High
251.1,3.64,0.79,37.1,26.2,8372.0,1493.9,0.7,0.15,7.73,Landslide Trigger,Landslide,Critical
108.6,9.58,0.88,34.5,24.7,3748.0,509.2,0.15,0.92,3.57,Heavy Rain,Flood,High
232.5,6.55,0.49,75.3,26.5,1643.0,266.3,0.6,0.78,7.64,Cyclone,Infrastructure Failure,Medium
0.4,1.4,0.28,24.1,43.1,280.0,474.7,0.49,0.13,24.81,Extreme Heat,Fire,High
78.3,3.3,0.57,58.4,27.3,2542.0,1072.2,0.78,0.61,9.96,Landslide Trigger,Landslide,Medium
0.0,2.03,0.27,22.8,46.6,3097.0,819.4,0.95,0.32,14.05,Extreme Heat,Fire,Critical
4.9,0.87,0.32,31.1,35.5,6182.0,884.0,0.09,0.5,18.81,Extreme Heat,Fire,High
218.6,5.84,0.7,137.7,26.1,1111.0,340.2,0.09,0.38,2.04,Cyclone,Flood,Medium
5.7,2.11,0.25,20.3,43.1,3255.0,66.4,0.63,0.75,6.15,Extreme Heat,Fire,High
183.0,9.0,0.8,53.4,20.6,18000.0,445.8,0.23,0.52,4.85,Heavy Rain,Flood,Critical
123.1,4.16,0.61,17.1,22.0,1353.0,1071.7,0.09,0.91,3.55,Landslide Trigger,Landslide,Medium
186.9,8.02,0.55,145.8,27.3,4329.0,231.7,0.56,0.29,5.95,Cyclone,Infrastructure Failure,High
2.2,1.71,0.2,8.4,39.5,353.0,473.0,0.36,0.79,21.02,Extreme Heat,Fire,High
205.1,3.82,0.81,106.9,27.5,1521.0,390.8,0.18,0.34,11.37,Cyclone,Infrastructure Failure,Medium
2.4,0.57,0.35,33.2,32.4,119.0,1149.6,0.24,0.07,11.74,Earthquake,Fire,Medium
233.7,2.67,0.82,121.1,24.5,7495.0,67.3,0.7,0.36,7.57,Cyclone,Infrastructure Failure,High
8.8,1.12,0.35,31.2,42.6,1437.0,392.5,0.08,0.41,16.22,Extreme Heat,Fire,High
357.1,8.14,0.45,49.8,21.2,2855.0,202.6,0.54,0.49,2.45,Heavy Rain,Flood,High
286.8,5.35,0.85,17.9,27.4,2202.0,534.4,0.65,0.12,5.5,Heavy Rain,Flood,High
331.0,3.0,0.49,36.0,26.9,11731.0,70.2,0.6,0.48,7.37,Heavy Rain,Flood,High
294.7,5.46,0.69,51.2,29.5,947.0,742.4,0.32,0.45,2.17,Heavy Rain,Flood,High
115.4,3.25,0.79,49.3,24.3,257.0,2028.8,0.76,0.53,1.45,Landslide Trigger,Landslide,High
240.8,2.97,0.55,38.7,28.3,2623.0,734.4,0.8,0.53,4.05,Heavy Rain,Flood,High
164.0,6.43,0.86,55.9,17.1,477.0,1448.8,0.77,0.21,12.79,Landslide Trigger,Landslide,High
248.2,6.4,0.42,105.0,29.5,7448.0,255.4,0.52,0.51,5.18,Cyclone,Infrastructure Failure,High
70.5,10.8,0.5,33.8,27.6,981.0,180.2,0.73,0.56,4.27,Heavy Rain,Flood,High
12.8,2.29,0.24,30.4,41.7,7745.0,358.3,0.43,0.33,16.91,Extreme Heat,Fire,Critical
31.1,2.02,0.19,20.0,24.9,3139.0,1315.2,0.84,0.91,7.89,Earthquake,Fire,Medium
187.6,1.84,0.88,127.1,25.7,688.0,63.1,0.09,0.86,1.81,Cyclone,Flood,Medium
43.3,2.95,0.56,28.7,32.7,9708.0,2129.6,0.7,0.11,9.34,Earthquake,Fire,High
10.2,1.87,0.32,18.1,42.2,306.0,30.7,0.52,0.79,9.64,Extreme Heat,Fire,High
118.1,7.25,0.52,15.4,24.1,202.0,72.5,0.15,0.54,4.74,Heavy Rain,Flood,Medium
181.9,1.17,0.76,52.7,24.1,3670.0,662.4,0.08,0.82,9.29,Landslide Trigger,Landslide,Medium
257.5,6.1,0.88,48.5,22.9,3576.0,1757.3,0.34,0.39,12.29,Landslide Trigger,Landslide,High
71.8,0.56,0.5,33.6,29.1,212.0,2186.9,0.79,0.31,14.06,Earthquake,Landslide,Medium
197.2,5.31,0.56,29.4,22.5,1228.0,510.3,0.24,0.65,6.52,Heavy Rain,Flood,Medium
53.6,3.65,0.16,30.6,25.4,1913.0,1385.8,0.25,0.28,2.74,Earthquake,Fire,Medium
216.4,9.81,0.83,36.6,24.5,2729.0,347.6,0.28,0.26,7.78,Heavy Rain,Flood,High
251.7,7.21,0.4,47.4,26.4,1538.0,532.8,0.89,0.83,0.64,Heavy Rain,Flood,High
144.2,3.91,0.66,26.0,26.2,306.0,773.5,0.86,0.08,2.97,Heavy Rain,Flood,High
287.2,6.82,0.87,79.0,22.4,1389.0,197.8,0.91,0.79,5.46,Cyclone,Infrastructure Failure,High
198.8,1.98,0.84,47.7,20.0,1095.0,2249.6,0.11,0.77,3.34,Landslide Trigger,Landslide,High
9.3,1.13,0.1,6.4,36.3,1059.0,418.9,0.84,0.51,7.69,Extreme Heat,Fire,High
10.9,0.57,0.16,21.8,36.6,9073.0,125.8,0.12,0.36,22.02,Extreme Heat,Fire,High
288.7,2.17,0.69,152.4,32.8,822.0,191.1,0.85,0.87,2.04,Cyclone,Infrastructure Failure,High
194.1,7.63,0.74,122.9,31.1,965.0,275.7,0.72,0.48,6.45,Cyclone,Infrastructure Failure,High
109.6,7.92,0.72,149.0,23.8,7585.0,261.4,0.14,0.64,3.01,Cyclone,Infrastructure Failure,Medium
229.9,3.13,0.94,53.3,18.1,1157.0,415.1,0.85,0.92,5.15,Landslide Trigger,Landslide,Medium
73.2,6.74,0.72,14.2,22.5,3563.0,260.5,0.68,0.17,4.33,Heavy Rain,Flood,High
235.1,5.07,0.91,35.2,26.5,1636.0,2131.5,0.89,0.69,7.14,Landslide Trigger,Landslide,Critical
74.3,3.29,0.45,8.5,20.8,413.0,2133.0,0.69,0.71,7.07,Earthquake,Landslide,Medium
107.1,3.88,0.58,62.1,30.7,5293.0,130.3,0.65,0.34,10.26,Cyclone,Infrastructure Failure,High
7.7,1.39,0.15,34.7,40.8,586.0,752.8,0.93,0.58,4.42,Extreme Heat,Fire,High
167.6,5.69,0.43,128.3,22.9,7958.0,231.5,0.52,0.17,6.89,Cyclone,Infrastructure Failure,Critical
177.5,1.55,0.59,16.4,21.2,8747.0,569.1,0.7,0.12,7.57,Landslide Trigger,Landslide,High
93.8,5.04,0.91,16.5,25.4,10230.0,1523.6,0.72,0.82,8.65,Landslide Trigger,Landslide,High
125.6,5.93,0.67,90.6,28.3,1599.0,98.5,0.72,0.87,1.81,Cyclone,Infrastructure Failure,High
201.0,8.29,0.46,50.7,24.8,1048.0,626.5,0.53,0.91,6.38,Heavy Rain,Flood,High
7.2,2.89,0.63,14.0,32.2,942.0,2057.4,0.35,0.08,15.19,Earthquake,Landslide,Medium
239.5,6.1,0.79,30.9,15.1,7899.0,1906.1,0.71,0.8,11.17,Landslide Trigger,Landslide,High
296.2,8.18,0.65,50.6,25.8,1199.0,324.7,0.54,0.3,0.76,Heavy Rain,Flood,High
17.7,2.35,0.23,29.0,24.7,1356.0,1283.8,0.42,0.78,3.8,Earthquake,Fire,Medium
61.6,1.28,0.46,12.3,34.8,3941.0,2097.1,0.77,0.7,11.7,Earthquake,Fire,Medium
10.5,2.42,0.23,27.3,45.9,954.0,609.5,0.38,0.18,18.86,Extreme Heat,Fire,High
