osm_id,name,facility_type,latitude,longitude,state,source
4406333893,Shiva Kumaraswamy Building,hospital,12.9717049,77.5493718,Tamil Nadu,OpenStreetMap
4406406565,Facility_4406406565,substation,8.3283424,77.4159683,Tamil Nadu,OpenStreetMap
4407829092,Facility_4407829092,hospital,11.0248424,76.9564023,Tamil Nadu,OpenStreetMap
4409883779,TMSSS hospital,hospital,10.6000872,78.4008614,Tamil Nadu,OpenStreetMap
4410751690,Veterinary Poly Clinic,hospital,9.0181807,76.9257533,Tamil Nadu,OpenStreetMap
4410770989,Pets Clinic Enchakkal,hospital,8.4787343,76.9373026,Tamil Nadu,OpenStreetMap
4411855589,Facility_4411855589,hospital,13.026489,80.1829882,Tamil Nadu,OpenStreetMap
4414547391,Facility_4414547391,shelter,11.1090661,77.3397991,Tamil Nadu,OpenStreetMap
4414692396,Mount Sinai hospital,hospital,9.901685,76.7141692,Tamil Nadu,OpenStreetMap
4416232390,Facility_4416232390,hospital,11.7094904,78.1031647,Tamil Nadu,OpenStreetMap
4416236893,Facility_4416236893,shelter,11.0640776,78.1396522,Tamil Nadu,OpenStreetMap
4416236993,M.M. Hospital,hospital,11.2103089,78.1776545,Tamil Nadu,OpenStreetMap
4416984049,Silawaththai Police,police,8.7468248,79.9548589,Tamil Nadu,OpenStreetMap
4419269499,Virudhunagar Fire Station,fire_station,9.5934341,77.9539212,Tamil Nadu,OpenStreetMap
4419938468,Kerala Ayurveda Clinic,hospital,10.764769,76.2691209,Tamil Nadu,OpenStreetMap
4419938472,Railway Hospital,hospital,10.7599706,76.270698,Tamil Nadu,OpenStreetMap
4421640990,Baalaje Hospital,hospital,11.0247244,76.9055811,Tamil Nadu,OpenStreetMap
4421745867,Police Station,police,10.7676099,76.2653711,Tamil Nadu,OpenStreetMap
4424485835,Vaidyaratnam Nursing Home,hospital,10.4579628,76.239088,Tamil Nadu,OpenStreetMap
4424497301,"Police Station, Ollur",police,10.4747716,76.2420443,Tamil Nadu,OpenStreetMap
4424506469,St. Vincent de Paul Hospital,hospital,10.4843171,76.233723,Tamil Nadu,OpenStreetMap
4426171975,"Sri Lakshmi Hospital, Coimbatore",hospital,11.0782349,76.9409348,Tamil Nadu,OpenStreetMap
4429344619,Ayurvedic Hospital and Pharmacy,hospital,9.8970879,76.7106796,Tamil Nadu,OpenStreetMap
4434143092,Police Station,police,10.1512194,76.3383666,Tamil Nadu,OpenStreetMap
4435485434,Dr.Raj kumar,hospital,10.8752821,78.8163052,Tamil Nadu,OpenStreetMap
4436123523,Airport Police Station,police,10.7588027,78.7077417,Tamil Nadu,OpenStreetMap
4438936190,Primary Medical Care Unit (PMCU) Uduvil,hospital,9.7320752,80.0068443,Tamil Nadu,OpenStreetMap
4438983889,Divisional Hospital Manipay,hospital,9.7029955,79.9927087,Tamil Nadu,OpenStreetMap
4440769883,Myo Medex - Ace Speciality Clinic,hospital,12.8615976,77.5999324,Tamil Nadu,OpenStreetMap
4440829279,Stanford Speciality Hospital,hospital,12.911533,77.6764094,Tamil Nadu,OpenStreetMap
4440931106,Dr Mohan Nursing Home,hospital,12.9124371,77.6813917,Tamil Nadu,OpenStreetMap
4440939217,Sparsh Clinic,hospital,12.9072384,77.6755805,Tamil Nadu,OpenStreetMap
4440946384,Raksha Orthopaedic And Multi Speciality Centre,hospital,12.9041502,77.6741043,Tamil Nadu,OpenStreetMap
4440987271,Narayana Nethralaya,hospital,12.8750879,77.5950098,Tamil Nadu,OpenStreetMap
4441670838,Naadi Ayurveda Center,hospital,12.9121008,77.6820003,Tamil Nadu,OpenStreetMap
4441681632,Kottakkal Arya Vaidya Sala,hospital,12.9217604,77.6618321,Tamil Nadu,OpenStreetMap
4441938603,The Family Doctor & The Family Pharma,hospital,12.9122002,77.6818637,Tamil Nadu,OpenStreetMap
4441961605,Life Care Hospital,hospital,12.9194712,77.6130111,Tamil Nadu,OpenStreetMap
4442511855,Bhagavathi Hospitals Private Limited,hospital,12.9161259,77.6311505,Tamil Nadu,OpenStreetMap
4442516055,Gunasheela Hospitals,hospital,12.9250105,77.6278708,Tamil Nadu,OpenStreetMap
4443301971,NRS Medical & Dental Specialists Centre,hospital,12.9151071,77.5624888,Tamil Nadu,OpenStreetMap
4443656796,Hulimavu Traffic Police Station,police,12.8565752,77.5889783,Tamil Nadu,OpenStreetMap
4444115045,Chennamanakere Achukattu Police Station,police,12.9301326,77.5606044,Tamil Nadu,OpenStreetMap
4444954749,G4 Vandavasi north police station,police,12.5068712,79.6045373,Tamil Nadu,OpenStreetMap
4444988626,Anurag Medical Centre,hospital,12.9060641,77.6049776,Tamil Nadu,OpenStreetMap
4444989840,Sarvodaya Hospital,hospital,12.9390944,77.5619057,Tamil Nadu,OpenStreetMap
4445139977,Indianova Healthcare Pvt Ltd,hospital,12.9703581,77.63022,Tamil Nadu,OpenStreetMap
4445163720,Sky Diagnostic Centre kumbena agrahara,hospital,12.9977711,77.7548105,Tamil Nadu,OpenStreetMap
4445167354,Dr Rachna - Homeopathy,hospital,12.9179831,77.6691258,Tamil Nadu,OpenStreetMap
4445174109,superitendent of police,police,12.8224828,79.6973133,Tamil Nadu,OpenStreetMap
4445179843,Regal Hospital,hospital,13.0830463,77.6347174,Tamil Nadu,OpenStreetMap
4445183306,Walajabad police station,police,12.7937471,79.8162163,Tamil Nadu,OpenStreetMap
4445183934,Thyrocare,hospital,13.0158543,77.7033173,Tamil Nadu,OpenStreetMap
4445204054,c3 police station Manimangalam,police,12.9163861,80.0398418,Tamil Nadu,OpenStreetMap
4445213681,Welnext,hospital,12.9240063,77.6545058,Tamil Nadu,OpenStreetMap
4445288963,Cheyur Police station,police,12.3517152,79.9975084,Tamil Nadu,OpenStreetMap
4445321696,sup,police,12.822712,79.6949704,Tamil Nadu,OpenStreetMap
4445321697,anna nagar police superitendent station,police,12.8237772,79.6974277,Tamil Nadu,OpenStreetMap
4445352945,Chengalpatu AwPolice Station,police,12.6971397,79.9771626,Tamil Nadu,OpenStreetMap
4445356402,Bellanduru Traffic Police Station,police,12.9217846,77.6616311,Tamil Nadu,OpenStreetMap
4445356902,Employees State Insurance Dispensary,hospital,12.966771,77.5349228,Tamil Nadu,OpenStreetMap
4445363957,Guduvancherry Police Station,police,12.8439226,80.0615864,Tamil Nadu,OpenStreetMap
4445386757,Baluchetty Chatram Police station,police,12.8768075,79.6160108,Tamil Nadu,OpenStreetMap
4445397516,Dr Solankis Eye Hospital,hospital,12.9951627,77.5738144,Tamil Nadu,OpenStreetMap
4445409369,Melmaruvathur Police Station,police,12.4316923,79.831919,Tamil Nadu,OpenStreetMap
4445425089,Mathur Police Station,police,12.3828409,78.4125514,Tamil Nadu,OpenStreetMap
4445430292,Sri Sanjeevini Cold Laser Therapy,hospital,13.0053923,77.5713352,Tamil Nadu,OpenStreetMap
4445488162,Otteri Police Station,police,13.0874523,80.2458786,Tamil Nadu,OpenStreetMap
4445578787,Dr. Bhargavi Reddy Women & Children Hospital,hospital,12.975403,77.6470594,Tamil Nadu,OpenStreetMap
4445586944,Axon Speciality Hospital,hospital,12.973892,77.6460904,Tamil Nadu,OpenStreetMap
4445660067,Bright Children's Clinic,hospital,12.9891818,77.689783,Tamil Nadu,OpenStreetMap
4445825097,Palur Police station,police,12.7676644,79.9034914,Tamil Nadu,OpenStreetMap
4445886952,Sanjeevini Children & Women Clinic,hospital,13.0316481,77.6023154,Tamil Nadu,OpenStreetMap
4445955282,Procare Hospital,hospital,13.0203944,77.6512682,Tamil Nadu,OpenStreetMap
4445973784,Parimala Health Care,hospital,12.9003193,77.6008061,Tamil Nadu,OpenStreetMap
4445986377,"Sriram Hospital, Bangalore",hospital,13.0087504,77.6939806,Tamil Nadu,OpenStreetMap
4445998037,K R Puram Super Speciality Hospital,hospital,13.0110115,77.6935975,Tamil Nadu,OpenStreetMap
4446018021,Maithri Nursing Home,hospital,13.0048396,77.7036425,Tamil Nadu,OpenStreetMap
4446242238,Devaraja Police Station,police,12.3129194,76.6494717,Tamil Nadu,OpenStreetMap
4446249554,Police Station,police,12.308414,76.667319,Tamil Nadu,OpenStreetMap
4446264859,Udayagiri Police Station,police,12.3266904,76.6809447,Tamil Nadu,OpenStreetMap
4446268170,Facility_4446268170,hospital,12.9702741,77.6468603,Tamil Nadu,OpenStreetMap
4446279578,Mandi Police Station,police,12.3163407,76.6542216,Tamil Nadu,OpenStreetMap
4446285519,Medic Star Hospital,hospital,12.9876871,77.6093097,Tamil Nadu,OpenStreetMap
4446289881,Hsis Gosha Hospital,hospital,12.9856985,77.6058578,Tamil Nadu,OpenStreetMap
4446290798,Ammapet B 6  Police Station,police,11.6530298,78.1617852,Tamil Nadu,OpenStreetMap
4446294339,Metagalli Police Station,police,12.3471406,76.630433,Tamil Nadu,OpenStreetMap
4446300155,Santosh Hospital,hospital,12.9959413,77.6082575,Tamil Nadu,OpenStreetMap
4446310229,Assistant Commissioner of Police Krishnaraja Division,police,12.2921389,76.6475938,Tamil Nadu,OpenStreetMap
4446312027,Hospital,hospital,12.9914123,77.6117329,Tamil Nadu,OpenStreetMap
4446318185,Ammapet B 6  Police Station,police,11.6590023,78.1816097,Tamil Nadu,OpenStreetMap
4446321544,Annadanapatti B 4 Police Station,police,11.6424031,78.1404779,Tamil Nadu,OpenStreetMap
4446322688,Keva Ayurveda Health Care Pvt Ltd,hospital,12.9127062,77.6201668,Tamil Nadu,OpenStreetMap
4446325349,Attayampati C 1 Police Station,police,11.5313534,78.050867,Tamil Nadu,OpenStreetMap
4446329807,Ayurvaid Hospital,hospital,12.9552696,77.6428508,Tamil Nadu,OpenStreetMap
4446333993,Hastampatti B 7 Police Station,police,11.6778088,78.1645798,Tamil Nadu,OpenStreetMap
4446335160,Bangarupalyam Police Station,police,13.1963861,78.9145584,Tamil Nadu,OpenStreetMap
4446337753,Kannankurichi B 8 Police Station,police,11.6967465,78.1769759,Tamil Nadu,OpenStreetMap
4446339540,Chandragiri Police Station,police,13.5888024,79.3175846,Tamil Nadu,OpenStreetMap
4446339574,Chittoor 1 Town Police Station,police,13.2167629,79.1010473,Tamil Nadu,OpenStreetMap
4446339678,Karipatti Police Station,police,9.6771157,78.1034294,Tamil Nadu,OpenStreetMap
4446340502,Police Station Mandya West,police,12.5270292,76.8907645,Tamil Nadu,OpenStreetMap
4446341278,H B S Hospital,hospital,12.9891941,77.6037864,Tamil Nadu,OpenStreetMap
4446341974,Kitchipalayam B 5 Police Station,police,11.6472529,78.1702578,Tamil Nadu,OpenStreetMap
4446344086,Gaangavaram Police Station,police,13.2195594,78.7354104,Tamil Nadu,OpenStreetMap
4446346449,St. Martha's Heart Centre,hospital,12.9705436,77.5834769,Tamil Nadu,OpenStreetMap
4446350154,Gudipala Police Station,police,13.0925681,79.133443,Tamil Nadu,OpenStreetMap
4446350980,Mallur Police Station,police,11.5452987,78.1428828,Tamil Nadu,OpenStreetMap
4446353577,Basaralu Police Station,police,12.7057359,76.8172991,Tamil Nadu,OpenStreetMap
4446359348,Palapatti B 10 Police Station,police,11.6699556,78.1394849,Tamil Nadu,OpenStreetMap
4446359665,Police Station,police,12.7496431,78.3454026,Tamil Nadu,OpenStreetMap
4446362789,Belakavadi Police Station,police,12.2565176,77.1224843,Tamil Nadu,OpenStreetMap
4446363128,Madanapalli 1 Town Police Station,police,13.5561231,78.4969407,Tamil Nadu,OpenStreetMap
4446366045,Madanapalli 2 Town Police Station,police,13.5579971,78.5090533,Tamil Nadu,OpenStreetMap
4446368920,Panamarathupatti Police Station,police,11.5614945,78.1639663,Tamil Nadu,OpenStreetMap
4446371191,Bellur Police Station,police,12.9814367,76.7357493,Tamil Nadu,OpenStreetMap
4446371449,Nagiri Police Station,police,13.3207159,79.5854366,Tamil Nadu,OpenStreetMap
4446378147,Narayanavanam Police Station,police,13.4235342,79.5884195,Tamil Nadu,OpenStreetMap
4446378287,Police Control Room Police Station,police,11.6425701,78.1459515,Tamil Nadu,OpenStreetMap
4446385554,J1 Police Station,police,13.4393831,79.5521821,Tamil Nadu,OpenStreetMap
4446385831,Suramangalam Police Station,police,11.6708007,78.1168863,Tamil Nadu,OpenStreetMap
4446388122,Shevapet B 2 Police Station,police,11.6514754,78.1522608,Tamil Nadu,OpenStreetMap
4446391955,K M Doddi Police Station,police,12.4892432,77.0352446,Tamil Nadu,OpenStreetMap
4446398757,Veeranam Police Station,police,11.6862224,78.2128652,Tamil Nadu,OpenStreetMap
4446403140,Women Ammapet W 2 Police Station,police,11.6590617,78.1818592,Tamil Nadu,OpenStreetMap
4446409862,Women Salem Town W 1 Police Station,police,11.654013,78.1601008,Tamil Nadu,OpenStreetMap
4446413532,Maddur Police Station,police,12.5871514,77.0416988,Tamil Nadu,OpenStreetMap
4446451918,Dudda Police Station,police,13.0861329,76.2047604,Tamil Nadu,OpenStreetMap
4446502570,Sumathi Nursing and Maternity Home,hospital,13.0325717,77.5582602,Tamil Nadu,OpenStreetMap
4446518811,Desai Nursing Home,hospital,12.9863736,77.5793154,Tamil Nadu,OpenStreetMap
4446664412,Fortis Hospital,hospital,12.9881648,77.5548179,Tamil Nadu,OpenStreetMap
4446826362,Healing Earth Multispeciality Ayurveda Hospital,hospital,12.9165359,77.6361865,Tamil Nadu,OpenStreetMap
4446833350,Global Ayurveda Multispeciality Hospital,hospital,12.9165795,77.6362187,Tamil Nadu,OpenStreetMap
4446840727,Brahmi Ayurvedic Center,hospital,12.8830054,77.6073285,Tamil Nadu,OpenStreetMap
4446849884,Fj Merrit Hydrotherapy And Wellness,hospital,12.9344224,77.6299785,Tamil Nadu,OpenStreetMap
4446852004,Vedam Ayurveda Multispeciality Hospital,hospital,12.9175511,77.6039486,Tamil Nadu,OpenStreetMap
4446857201,Ayur jagruti,hospital,12.9667253,77.6378289,Tamil Nadu,OpenStreetMap
4446876066,Herbocare Hospital Pvt,hospital,13.0204424,77.6440607,Tamil Nadu,OpenStreetMap
4446881168,""" NRS Medical & Dental Specialists Centre""",hospital,12.9378359,77.5573329,Tamil Nadu,OpenStreetMap
4446887432,Tele Rad RX DX Health care Pvt Ltd,hospital,12.9992982,77.7575636,Tamil Nadu,OpenStreetMap
4446889930,Spring Leaf Health Care Pvt Ltd,hospital,12.8526731,77.6676459,Tamil Nadu,OpenStreetMap
4446891375,Chiranjeevi Hospital & Maternity Home,hospital,12.9386994,77.5518394,Tamil Nadu,OpenStreetMap
4446893667,"Vinayaka Hospital, Hanumantha Nagar",hospital,12.9373748,77.5494778,Tamil Nadu,OpenStreetMap
4446894388,Diavista Diabetes & Multispeciality Hospital,hospital,12.9354293,77.5477956,Tamil Nadu,OpenStreetMap
4446897063,Meenakshi Hospital,hospital,12.9420715,77.553698,Tamil Nadu,OpenStreetMap
4446899253,Medi-Tech Multi Speciality Hospital,hospital,12.9408667,77.5603657,Tamil Nadu,OpenStreetMap
4446900247,Kusuma Hospital,hospital,12.9420124,77.5506918,Tamil Nadu,OpenStreetMap
4446907220,Ring Road Hospital,hospital,12.9274553,77.5516293,Tamil Nadu,OpenStreetMap
4446907712,Pulse Multispecialty Hospital,hospital,12.9389007,77.5438808,Tamil Nadu,OpenStreetMap
4446909294,Surya Galaxy Hospital,hospital,12.9316792,77.5450887,Tamil Nadu,OpenStreetMap
4446915481,Wellness Ever,hospital,12.9593576,77.7461682,Tamil Nadu,OpenStreetMap
4446919794,Hair Loss Treatment in Bangalore - Hairline International,hospital,12.9566858,77.7419283,Tamil Nadu,OpenStreetMap
4446924573,Surya Diagnostics and Health Services,hospital,12.9242825,77.6170883,Tamil Nadu,OpenStreetMap
4446938197,New Life Hospital bangalore,hospital,12.9967611,77.7591252,Tamil Nadu,OpenStreetMap
4446984572,police station s11,police,12.9254171,80.1128984,Tamil Nadu,OpenStreetMap
4446987278,Somangalam police station,police,12.9459306,80.0355638,Tamil Nadu,OpenStreetMap
4446991785,thiroporur police station,police,12.7236799,80.1887292,Tamil Nadu,OpenStreetMap
4446993625,Uthiranerur police station,police,12.6162879,79.7537657,Tamil Nadu,OpenStreetMap
4446999050,Acirapakkam Police Station,police,12.403834,79.8174314,Tamil Nadu,OpenStreetMap
4446999051,Sriperumbudur Police Station,police,12.9637993,79.9491741,Tamil Nadu,OpenStreetMap
4447003711,Ayushman Ayurvedic therapy centre,hospital,12.9946163,77.6023871,Tamil Nadu,OpenStreetMap
4447009524,Pristine Hospital,hospital,12.9984229,77.5403887,Tamil Nadu,OpenStreetMap
4447013195,Sri Vinayaka Hospital,hospital,12.9575029,77.5276466,Tamil Nadu,OpenStreetMap
4447015118,Shathayu Ayurveda Wellness Centre,hospital,12.9573897,77.5276882,Tamil Nadu,OpenStreetMap
4447020601,Shri Vishnu Ent Speciality Center,hospital,13.0226079,77.4748015,Tamil Nadu,OpenStreetMap
4447072265,Hospital Sharavathi,hospital,12.9594984,77.5275515,Tamil Nadu,OpenStreetMap
4447072624,Arogya Kendra,hospital,12.9735891,77.5443283,Tamil Nadu,OpenStreetMap
4447073029,The Family Doctor Malleswaram,hospital,13.0029689,77.5526666,Tamil Nadu,OpenStreetMap
4447075424,Venkat Charmalaya,hospital,12.9644231,77.5333324,Tamil Nadu,OpenStreetMap
4447076167,V Care Medical Systems P Ltd,hospital,12.9787049,77.5403581,Tamil Nadu,OpenStreetMap
4447076314,Manasa Hospital,hospital,12.968821,77.5246297,Tamil Nadu,OpenStreetMap
4447079172,Saikrupa Hospital For Women's and Surgical Centre,hospital,12.9691657,77.5351921,Tamil Nadu,OpenStreetMap
4447082866,Cutis Academy of Cutaneous Sciences,hospital,12.9768117,77.5449094,Tamil Nadu,OpenStreetMap
4447083784,Shreya Hearing Clinic,hospital,12.9621516,77.533401,Tamil Nadu,OpenStreetMap
4447087999,Acura Speciality Hospital,hospital,12.9353208,77.6205504,Tamil Nadu,OpenStreetMap
4447088630,Prasad Nethralaya,hospital,12.9603312,77.5300796,Tamil Nadu,OpenStreetMap
4447097087,Vijayanagar Global Hospital,hospital,12.9717905,77.5372864,Tamil Nadu,OpenStreetMap
4447100075,Blossom Infertility Center,hospital,12.9649703,77.5389842,Tamil Nadu,OpenStreetMap
4447105332,Padmashree Nursing Home and Maternity Home,hospital,12.958321,77.5350434,Tamil Nadu,OpenStreetMap
4447119911,Facility_4447119911,hospital,12.9639998,77.5302683,Tamil Nadu,OpenStreetMap
4447142720,Dhanush Hospital,hospital,12.9706209,77.5151893,Tamil Nadu,OpenStreetMap
4447155158,"S K Hospital, Bengaluru Urban",hospital,12.957572,77.5184436,Tamil Nadu,OpenStreetMap
4447156427,"Green City Hospital, Bengaluru Urban",hospital,12.9062193,77.580682,Tamil Nadu,OpenStreetMap
4447171840,The Homoeo World,hospital,12.9947201,77.5715879,Tamil Nadu,OpenStreetMap
4447213952,Modern Family Doctor Pvt Ltd,hospital,12.9698405,77.5327211,Tamil Nadu,OpenStreetMap
4447273084,Oxford Hospital,hospital,12.9312101,77.5756907,Tamil Nadu,OpenStreetMap
4447308983,Oxford Hospital,hospital,12.8584183,77.6653346,Tamil Nadu,OpenStreetMap
4447316956,R R Hospital & Trauma Centre,hospital,12.9059465,77.5904192,Tamil Nadu,OpenStreetMap
4447380551,Electronics City Traffic Police Station,police,12.8394292,77.661459,Tamil Nadu,OpenStreetMap
4447383325,M N Speciality Clinic,hospital,12.9039905,77.5859569,Tamil Nadu,OpenStreetMap
4447398385,HAL Traffic Police Station,police,12.9588013,77.6675094,Tamil Nadu,OpenStreetMap
4447422294,Upparpet Traffic Police Station,police,12.9744833,77.5748342,Tamil Nadu,OpenStreetMap
4447436362,Traffic Police Station,police,12.9724461,77.5386676,Tamil Nadu,OpenStreetMap
4447848607,Facility_4447848607,hospital,10.8570027,78.6914604,Tamil Nadu,OpenStreetMap
4447972412,Prashanth Hospital,hospital,12.9067129,77.6265085,Tamil Nadu,OpenStreetMap
4447978869,Parimala Health Care,hospital,12.9009278,77.5986641,Tamil Nadu,OpenStreetMap
4447985903,Springleaf Hospital,hospital,12.853228,77.6653506,Tamil Nadu,OpenStreetMap
4448000087,Sri Ram Hospital,hospital,13.0096231,77.6924713,Tamil Nadu,OpenStreetMap
4448075597,Vijay Diagnostic Centre,hospital,12.9458746,77.5877756,Tamil Nadu,OpenStreetMap
4448118314,Dr Lal PathLabs,hospital,12.924274,77.5680927,Tamil Nadu,OpenStreetMap
4448133411,Welnext,hospital,12.9242869,77.6532853,Tamil Nadu,OpenStreetMap
4448911930,Divisional Hospital Gurunagar,hospital,9.6525893,80.0195767,Tamil Nadu,OpenStreetMap
4448921568,Divisional Hospital Ilavalai,hospital,9.7989445,79.9942839,Tamil Nadu,OpenStreetMap
4449065628,Facility_4449065628,hospital,9.7932917,80.2038454,Tamil Nadu,OpenStreetMap
4449392003,Primary Medical Care Unit Point Pedro,hospital,9.8234617,80.2385715,Tamil Nadu,OpenStreetMap
4449896901,Police Post Maruthankerny,police,9.623006,80.3973661,Tamil Nadu,OpenStreetMap
4449926670,Cheyyar Police Station,police,12.6667419,79.540611,Tamil Nadu,OpenStreetMap
4449967759,J.J Nagar Police Booth (V3),police,13.0876952,80.1878894,Tamil Nadu,OpenStreetMap
4449972552,Anna Nagar Police Station,police,9.9354414,78.1442838,Tamil Nadu,OpenStreetMap
4449998376,D6 Police Station,police,12.7890654,80.0309867,Tamil Nadu,OpenStreetMap
4450002469,Facility_4450002469,police,12.432521,79.8317603,Tamil Nadu,OpenStreetMap
4450005607,Orathi Police Station,police,12.3806752,79.6928343,Tamil Nadu,OpenStreetMap
4450010503,Thalambur Police Station,police,12.8469006,80.2271771,Tamil Nadu,OpenStreetMap
4450449989,Facility_4450449989,police,10.9875675,76.963933,Tamil Nadu,OpenStreetMap
4451031394,Facility_4451031394,hospital,9.6778861,80.2366658,Tamil Nadu,OpenStreetMap
4451051809,Divisional Hospital Varany,hospital,9.7295995,80.2261638,Tamil Nadu,OpenStreetMap
4451163156,Primary Medical Care Unit (PMCU) Kurumpasiddy,hospital,9.7727859,80.0636819,Tamil Nadu,OpenStreetMap
4451788837,Police Station-Manipay,police,9.7271959,79.9968798,Tamil Nadu,OpenStreetMap
4452191892,Sidha Medicine Teaching Hospital,hospital,9.6704278,80.0941832,Tamil Nadu,OpenStreetMap
